audit_id,concept,condition,omitted_query_id,omitted_paraphrase_id,remaining_paraphrase_count,mean_s_c,mean_s_r,mean_cas
law_positive_law,law,natural_ambiguous,law_positive_law_natural_ambiguous_p3,p3,2,0.42422870875041585,0.3783667924188295,0.04586191633158635
law_positive_law,law,label_free_theological,law_positive_law_label_free_theological_p1,p1,2,0.7813737718536603,0.4812200620753748,0.30015370977828537
law_positive_law,law,label_free_theological,law_positive_law_label_free_theological_p2,p2,2,0.757887239454933,0.4970434818118785,0.2608437576430544
law_positive_law,law,label_free_theological,law_positive_law_label_free_theological_p3,p3,2,0.7796755772725323,0.46998000273485885,0.3096955745376734
law_positive_law,law,explicit_catholic,law_positive_law_explicit_catholic_p1,p1,2,0.8739255845686421,0.4222645597146031,0.45166102485403903
law_positive_law,law,explicit_catholic,law_positive_law_explicit_catholic_p2,p2,2,0.869685849778747,0.43030450577407664,0.4393813440046703
law_positive_law,law,explicit_catholic,law_positive_law_explicit_catholic_p3,p3,2,0.900119514740831,0.40410969104432826,0.49600982369650265
law_positive_law,law,integrative,law_positive_law_integrative_p1,p1,2,0.6578307835129199,0.5921183812833282,0.06571240222959165
law_positive_law,law,integrative,law_positive_law_integrative_p2,p2,2,0.6696301646009472,0.5882155333362736,0.08141463126467349
law_positive_law,law,integrative,law_positive_law_integrative_p3,p3,2,0.6633523594602537,0.6154619436879887,0.04789041577226495
natural_law_natural_science,natural law,natural_general,natural_law_natural_science_natural_general_p1,p1,2,0.5382379575259537,0.7892888442318126,-0.25105088670585884
natural_law_natural_science,natural law,natural_general,natural_law_natural_science_natural_general_p2,p2,2,0.5112279999807897,0.7746281991987334,-0.26340019921794366
natural_law_natural_science,natural law,natural_general,natural_law_natural_science_natural_general_p3,p3,2,0.5308461021745257,0.7787973704136952,-0.24795126823916966
natural_law_natural_science,natural law,natural_ambiguous,natural_law_natural_science_natural_ambiguous_p1,p1,2,0.4726842134608006,0.4842051395737079,-0.0115209261129073
natural_law_natural_science,natural law,natural_ambiguous,natural_law_natural_science_natural_ambiguous_p2,p2,2,0.5124644958500069,0.46437892975658557,0.048085566093421246
natural_law_natural_science,natural law,natural_ambiguous,natural_law_natural_science_natural_ambiguous_p3,p3,2,0.5009934025338725,0.4745831867247466,0.026410215809125948
natural_law_natural_science,natural law,label_free_theological,natural_law_natural_science_label_free_theological_p1,p1,2,0.778061427197005,0.5278915359773704,0.25016989121963473
natural_law_natural_science,natural law,label_free_theological,natural_law_natural_science_label_free_theological_p2,p2,2,0.7747064286466472,0.5368733974811057,0.23783303116554141
natural_law_natural_science,natural law,label_free_theological,natural_law_natural_science_label_free_theological_p3,p3,2,0.779009279697346,0.5108852131973789,0.2681240664999671
natural_law_natural_science,natural law,explicit_catholic,natural_law_natural_science_explicit_catholic_p1,p1,2,0.879494768458484,0.4900762323336996,0.3894185361247843
natural_law_natural_science,natural law,explicit_catholic,natural_law_natural_science_explicit_catholic_p2,p2,2,0.8784113769793211,0.5023280554894552,0.37608332148986584
natural_law_natural_science,natural law,explicit_catholic,natural_law_natural_science_explicit_catholic_p3,p3,2,0.881483291626386,0.48464442603937397,0.396838865587012
natural_law_natural_science,natural law,integrative,natural_law_natural_science_integrative_p1,p1,2,0.6748850574179814,0.6927596516222699,-0.01787459420428845
natural_law_natural_science,natural law,integrative,natural_law_natural_science_integrative_p2,p2,2,0.6835977452899925,0.6862489705589876,-0.0026512252689951006
natural_law_natural_science,natural law,integrative,natural_law_natural_science_integrative_p3,p3,2,0.6939021883052034,0.699749997813162,-0.005847809507958651
moral_agency_decision_capacity,moral agency,natural_general,moral_agency_decision_capacity_natural_general_p1,p1,2,0.6418544302326752,0.8045511952711555,-0.16269676503848024
moral_agency_decision_capacity,moral agency,natural_general,moral_agency_decision_capacity_natural_general_p2,p2,2,0.6311280967739135,0.7960765961103118,-0.16494849933639835
moral_agency_decision_capacity,moral agency,natural_general,moral_agency_decision_capacity_natural_general_p3,p3,2,0.6360657704832283,0.7980648685746057,-0.1619990980913774
moral_agency_decision_capacity,moral agency,natural_ambiguous,moral_agency_decision_capacity_natural_ambiguous_p1,p1,2,0.5169047675329588,0.5440933555580769,-0.0271885880251181
moral_agency_decision_capacity,moral agency,natural_ambiguous,moral_agency_decision_capacity_natural_ambiguous_p2,p2,2,0.575127029271667,0.5269077006984118,0.0482193285732553
moral_agency_decision_capacity,moral agency,natural_ambiguous,moral_agency_decision_capacity_natural_ambiguous_p3,p3,2,0.5455793384685168,0.5305200294449596,0.015059309023557201
moral_agency_decision_capacity,moral agency,label_free_theological,moral_agency_decision_capacity_label_free_theological_p1,p1,2,0.8096654450567304,0.6180855027882439,0.19157994226848654
moral_agency_decision_capacity,moral agency,label_free_theological,moral_agency_decision_capacity_label_free_theological_p2,p2,2,0.8143278330015529,0.6088019989526482,0.2055258340489046
moral_agency_decision_capacity,moral agency,label_free_theological,moral_agency_decision_capacity_label_free_theological_p3,p3,2,0.8102502262066584,0.6066102218524296,0.20364000435422874
moral_agency_decision_capacity,moral agency,explicit_catholic,moral_agency_decision_capacity_explicit_catholic_p1,p1,2,0.9157641357020976,0.5718195439292179,0.3439445917728797
moral_agency_decision_capacity,moral agency,explicit_catholic,moral_agency_decision_capacity_explicit_catholic_p2,p2,2,0.9122886871208132,0.5699247044971265,0.3423639826236865
moral_agency_decision_capacity,moral agency,explicit_catholic,moral_agency_decision_capacity_explicit_catholic_p3,p3,2,0.9188986509803825,0.5707141543536005,0.34818449662678186
moral_agency_decision_capacity,moral agency,integrative,moral_agency_decision_capacity_integrative_p1,p1,2,0.7548360112613856,0.7313454671187922,0.023490544142593252
moral_agency_decision_capacity,moral agency,integrative,moral_agency_decision_capacity_integrative_p2,p2,2,0.7603101848479092,0.7135353556324113,0.0467748292154978
moral_agency_decision_capacity,moral agency,integrative,moral_agency_decision_capacity_integrative_p3,p3,2,0.78772514698548,0.7219891645031558,0.06573598248232425
license_legal_permission,license,natural_general,license_legal_permission_natural_general_p1,p1,2,0.4111741424979368,0.7499454291169594,-0.33877128661902245
license_legal_permission,license,natural_general,license_legal_permission_natural_general_p2,p2,2,0.38157464861426527,0.7449057085140081,-0.3633310598997428
license_legal_permission,license,natural_general,license_legal_permission_natural_general_p3,p3,2,0.3922186709475891,0.7502016663529323,-0.35798299540534306
license_legal_permission,license,natural_ambiguous,license_legal_permission_natural_ambiguous_p1,p1,2,0.3484698448798222,0.43244654382272985,-0.0839766989429076
license_legal_permission,license,natural_ambiguous,license_legal_permission_natural_ambiguous_p2,p2,2,0.45213601549206994,0.4364653152698723,0.01567070022219765
license_legal_permission,license,natural_ambiguous,license_legal_permission_natural_ambiguous_p3,p3,2,0.45642017147573255,0.46854470053049124,-0.012124529054758651
license_legal_permission,license,label_free_theological,license_legal_permission_label_free_theological_p1,p1,2,0.7955171764359441,0.36395453484645557,0.4315626415894884
license_legal_permission,license,label_free_theological,license_legal_permission_label_free_theological_p2,p2,2,0.7867560139359839,0.3736865534318501,0.41306946050413373
license_legal_permission,license,label_free_theological,license_legal_permission_label_free_theological_p3,p3,2,0.7876758313979779,0.36923282667138546,0.4184430047265924
license_legal_permission,license,explicit_catholic,license_legal_permission_explicit_catholic_p1,p1,2,0.9145395603207536,0.3519921218933122,0.5625474384274415
license_legal_permission,license,explicit_catholic,license_legal_permission_explicit_catholic_p2,p2,2,0.9149389911401677,0.3496221687873814,0.5653168223527862
license_legal_permission,license,explicit_catholic,license_legal_permission_explicit_catholic_p3,p3,2,0.9230515354282394,0.3435370477715286,0.5795144876567107
license_legal_permission,license,integrative,license_legal_permission_integrative_p1,p1,2,0.6906982456903258,0.589931212738956,0.1007670329513698
license_legal_permission,license,integrative,license_legal_permission_integrative_p2,p2,2,0.7131208647293621,0.595710168024414,0.1174106967049481
license_legal_permission,license,integrative,license_legal_permission_integrative_p3,p3,2,0.7080585993469104,0.6096425558782061,0.0984160434687042
personhood_legal_status,personhood,natural_general,personhood_legal_status_natural_general_p1,p1,2,0.4949565322984639,0.8048246221780619,-0.3098680898795979
personhood_legal_status,personhood,natural_general,personhood_legal_status_natural_general_p2,p2,2,0.4806258744133977,0.7899993745059573,-0.3093735000925595
personhood_legal_status,personhood,natural_general,personhood_legal_status_natural_general_p3,p3,2,0.486217272102739,0.7974413017003772,-0.3112240295976382
personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_natural_ambiguous_p1,p1,2,0.445466030130918,0.5004650536423957,-0.0549990235114777
personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_natural_ambiguous_p2,p2,2,0.4998120730007861,0.5013920914068829,-0.0015800184060967507
personhood_legal_status,personhood,natural_ambiguous,personhood_legal_status_natural_ambiguous_p3,p3,2,0.48985864737355267,0.5131577692185245,-0.02329912184497185
personhood_legal_status,personhood,label_free_theological,personhood_legal_status_label_free_theological_p1,p1,2,0.7987142856405904,0.49151801476821894,0.30719627087237145
personhood_legal_status,personhood,label_free_theological,personhood_legal_status_label_free_theological_p2,p2,2,0.7879278013663569,0.5107725646024615,0.27715523676389553
personhood_legal_status,personhood,label_free_theological,personhood_legal_status_label_free_theological_p3,p3,2,0.7981426968101628,0.509102455274341,0.28904024153582186
personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_explicit_catholic_p1,p1,2,0.8987904048280773,0.4633263909544178,0.4354640138736594
personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_explicit_catholic_p2,p2,2,0.890118329502039,0.47229356705195424,0.4178247624500846
personhood_legal_status,personhood,explicit_catholic,personhood_legal_status_explicit_catholic_p3,p3,2,0.9098789908225264,0.46459789691490777,0.4452810939076186
personhood_legal_status,personhood,integrative,personhood_legal_status_integrative_p1,p1,2,0.6744945519976343,0.6908363407021068,-0.01634178870447245
personhood_legal_status,personhood,integrative,personhood_legal_status_integrative_p2,p2,2,0.6902376118314185,0.6814541615759679,0.008783450255450551
personhood_legal_status,personhood,integrative,personhood_legal_status_integrative_p3,p3,2,0.6932106033303443,0.7102179135549435,-0.017007310224599097
human_dignity_human_rights,human dignity,natural_general,human_dignity_human_rights_natural_general_p1,p1,2,0.5481800630697431,0.7678111781319178,-0.2196311150621746
human_dignity_human_rights,human dignity,natural_general,human_dignity_human_rights_natural_general_p2,p2,2,0.5473964588515021,0.7571344820228953,-0.2097380231713932
human_dignity_human_rights,human dignity,natural_general,human_dignity_human_rights_natural_general_p3,p3,2,0.5485595041265936,0.7679583225188735,-0.21939881839227982
human_dignity_human_rights,human dignity,natural_ambiguous,human_dignity_human_rights_natural_ambiguous_p1,p1,2,0.4893334860797392,0.5162782814639981,-0.02694479538425895
human_dignity_human_rights,human dignity,natural_ambiguous,human_dignity_human_rights_natural_ambiguous_p2,p2,2,0.5384837821330242,0.5060301032446132,0.032453678888410956
human_dignity_human_rights,human dignity,natural_ambiguous,human_dignity_human_rights_natural_ambiguous_p3,p3,2,0.5333722791732123,0.5079224810177706,0.025449798155441603
human_dignity_human_rights,human dignity,label_free_theological,human_dignity_human_rights_label_free_theological_p1,p1,2,0.8064226757881761,0.5667606058050041,0.23966206998317194
human_dignity_human_rights,human dignity,label_free_theological,human_dignity_human_rights_label_free_theological_p2,p2,2,0.8000776900887876,0.5735007589874249,0.2265769311013626
human_dignity_human_rights,human dignity,label_free_theological,human_dignity_human_rights_label_free_theological_p3,p3,2,0.8177328530156156,0.5608911205156573,0.25684173249995823
human_dignity_human_rights,human dignity,explicit_catholic,human_dignity_human_rights_explicit_catholic_p1,p1,2,0.9060804263184803,0.4984009056213431,0.4076795206971371
human_dignity_human_rights,human dignity,explicit_catholic,human_dignity_human_rights_explicit_catholic_p2,p2,2,0.9035195313342119,0.49898737057753795,0.404532160756674
human_dignity_human_rights,human dignity,explicit_catholic,human_dignity_human_rights_explicit_catholic_p3,p3,2,0.9164903716097395,0.4937825409690376,0.4227078306407019
human_dignity_human_rights,human dignity,integrative,human_dignity_human_rights_integrative_p1,p1,2,0.7124375440775896,0.685414527432334,0.02702301664525555
human_dignity_human_rights,human dignity,integrative,human_dignity_human_rights_integrative_p2,p2,2,0.73995173073531,0.6676382396875704,0.07231349104773954
human_dignity_human_rights,human dignity,integrative,human_dignity_human_rights_integrative_p3,p3,2,0.7493862880916846,0.6809902623994968,0.0683960256921877
body_biological,body,natural_general,body_biological_natural_general_p1,p1,2,0.39426226532554376,0.7209247434153994,-0.3266624780898555
body_biological,body,natural_general,body_biological_natural_general_p2,p2,2,0.3648353019228293,0.7178559298340702,-0.3530206279112408
body_biological,body,natural_general,body_biological_natural_general_p3,p3,2,0.38656487052222793,0.7194110086144352,-0.3328461380922072
body_biological,body,natural_ambiguous,body_biological_natural_ambiguous_p1,p1,2,0.30915998352734225,0.36448391844602085,-0.0553239349186785
body_biological,body,natural_ambiguous,body_biological_natural_ambiguous_p2,p2,2,0.36650908465676124,0.3700224416883906,-0.00351335703162935
body_biological,body,natural_ambiguous,body_biological_natural_ambiguous_p3,p3,2,0.3947944213434409,0.41016731999611666,-0.015372898652675746
body_biological,body,label_free_theological,body_biological_label_free_theological_p1,p1,2,0.7839420828398791,0.4170971947144494,0.3668448881254297
body_biological,body,label_free_theological,body_biological_label_free_theological_p2,p2,2,0.7509227028102965,0.4005667038486108,0.35035599896168557
body_biological,body,label_free_theological,body_biological_label_free_theological_p3,p3,2,0.7728471472832579,0.3890666322903438,0.38378051499291405
body_biological,body,explicit_catholic,body_biological_explicit_catholic_p1,p1,2,0.859731945714606,0.3827431130693169,0.47698883264528913
body_biological,body,explicit_catholic,body_biological_explicit_catholic_p2,p2,2,0.85420706614608,0.376954101556485,0.477252964589595
body_biological,body,explicit_catholic,body_biological_explicit_catholic_p3,p3,2,0.885733411483933,0.35990403087345557,0.5258293806104776
body_biological,body,integrative,body_biological_integrative_p1,p1,2,0.6849087112789929,0.5659266238775209,0.1189820874014719
body_biological,body,integrative,body_biological_integrative_p2,p2,2,0.697277023840986,0.5685304999589041,0.12874652388208185
body_biological,body,integrative,body_biological_integrative_p3,p3,2,0.6827228468893424,0.5848361485873188,0.09788669830202346
soul_mind,soul,natural_general,soul_mind_natural_general_p1,p1,2,0.500837552137713,0.7567311309168793,-0.25589357877916624
soul_mind,soul,natural_general,soul_mind_natural_general_p2,p2,2,0.47365415125347576,0.7412569734265912,-0.2676028221731155
soul_mind,soul,natural_general,soul_mind_natural_general_p3,p3,2,0.4825894998001501,0.7494999605830415,-0.2669104607828914
soul_mind,soul,natural_ambiguous,soul_mind_natural_ambiguous_p1,p1,2,0.4244272568674862,0.5074830183773348,-0.0830557615098485
soul_mind,soul,natural_ambiguous,soul_mind_natural_ambiguous_p2,p2,2,0.46125063033534575,0.4920452053309941,-0.030794574995648347
soul_mind,soul,natural_ambiguous,soul_mind_natural_ambiguous_p3,p3,2,0.4727283829919583,0.5056035696450101,-0.032875186653051745
soul_mind,soul,label_free_theological,soul_mind_label_free_theological_p1,p1,2,0.7280083179076036,0.5122951874088947,0.21571313049870874
soul_mind,soul,label_free_theological,soul_mind_label_free_theological_p2,p2,2,0.7174678775762171,0.5361830104104635,0.18128486716575365
soul_mind,soul,label_free_theological,soul_mind_label_free_theological_p3,p3,2,0.733309596881875,0.5152950147246937,0.2180145821571812
soul_mind,soul,explicit_catholic,soul_mind_explicit_catholic_p1,p1,2,0.8200626342854446,0.4503487368645894,0.3697138974208551
soul_mind,soul,explicit_catholic,soul_mind_explicit_catholic_p2,p2,2,0.8158458650616348,0.4634961918516326,0.35234967321000216
soul_mind,soul,explicit_catholic,soul_mind_explicit_catholic_p3,p3,2,0.841025645839332,0.4409306827288981,0.40009496311043385
soul_mind,soul,integrative,soul_mind_integrative_p1,p1,2,0.5997581345236016,0.660755993135717,-0.0609978586121154
soul_mind,soul,integrative,soul_mind_integrative_p2,p2,2,0.6229942138751448,0.6675145512111693,-0.04452033733602445
soul_mind,soul,integrative,soul_mind_integrative_p3,p3,2,0.621735420125656,0.6906803158040711,-0.06894489567841496
embodiment_phenomenology,embodiment,natural_general,embodiment_phenomenology_natural_general_p1,p1,2,0.4979151323481942,0.744750270287847,-0.24683513793965273
embodiment_phenomenology,embodiment,natural_general,embodiment_phenomenology_natural_general_p2,p2,2,0.49617799489605624,0.740223541688448,-0.2440455467923917
embodiment_phenomenology,embodiment,natural_general,embodiment_phenomenology_natural_general_p3,p3,2,0.48829610978096616,0.7419442834590024,-0.25364817367803616
embodiment_phenomenology,embodiment,natural_ambiguous,embodiment_phenomenology_natural_ambiguous_p1,p1,2,0.4322534911592223,0.5088533678136824,-0.07659987665446005
embodiment_phenomenology,embodiment,natural_ambiguous,embodiment_phenomenology_natural_ambiguous_p2,p2,2,0.5084953648606805,0.5022222935765772,0.00627307128410335
embodiment_phenomenology,embodiment,natural_ambiguous,embodiment_phenomenology_natural_ambiguous_p3,p3,2,0.48956382808034044,0.5001483633661455,-0.010584535285805101
embodiment_phenomenology,embodiment,label_free_theological,embodiment_phenomenology_label_free_theological_p1,p1,2,0.8104856749768796,0.5145134835730613,0.29597219140381825
embodiment_phenomenology,embodiment,label_free_theological,embodiment_phenomenology_label_free_theological_p2,p2,2,0.8120323604134474,0.517904251074679,0.2941281093387683
embodiment_phenomenology,embodiment,label_free_theological,embodiment_phenomenology_label_free_theological_p3,p3,2,0.8281131615570508,0.5080207811645524,0.32009238039249843
embodiment_phenomenology,embodiment,explicit_catholic,embodiment_phenomenology_explicit_catholic_p1,p1,2,0.8999347737971428,0.4407491892781939,0.45918558451894886
embodiment_phenomenology,embodiment,explicit_catholic,embodiment_phenomenology_explicit_catholic_p2,p2,2,0.8940111460475308,0.43919662988767944,0.45481451615985125
embodiment_phenomenology,embodiment,explicit_catholic,embodiment_phenomenology_explicit_catholic_p3,p3,2,0.9141136807923096,0.43893417356977704,0.4751795072225325
embodiment_phenomenology,embodiment,integrative,embodiment_phenomenology_integrative_p1,p1,2,0.7208710456333391,0.6421158745232145,0.07875517111012455
embodiment_phenomenology,embodiment,integrative,embodiment_phenomenology_integrative_p2,p2,2,0.7327434296290471,0.6270756778017134,0.1056677518273337
embodiment_phenomenology,embodiment,integrative,embodiment_phenomenology_integrative_p3,p3,2,0.7479868183481035,0.6457624711053663,0.10222434724273716
sexuality_identity_behaviour,sexuality,natural_general,sexuality_identity_behaviour_natural_general_p1,p1,2,0.46590233258108515,0.7278857717075449,-0.2619834391264596
sexuality_identity_behaviour,sexuality,natural_general,sexuality_identity_behaviour_natural_general_p2,p2,2,0.4400961760762255,0.7166892660364976,-0.27659308996027204
sexuality_identity_behaviour,sexuality,natural_general,sexuality_identity_behaviour_natural_general_p3,p3,2,0.43908797011704925,0.72004526374893,-0.2809572936318807
sexuality_identity_behaviour,sexuality,natural_ambiguous,sexuality_identity_behaviour_natural_ambiguous_p1,p1,2,0.44177460272945024,0.5173436379275633,-0.075569035198113
sexuality_identity_behaviour,sexuality,natural_ambiguous,sexuality_identity_behaviour_natural_ambiguous_p2,p2,2,0.4918131517794156,0.5066043408345657,-0.014791189055150152
sexuality_identity_behaviour,sexuality,natural_ambiguous,sexuality_identity_behaviour_natural_ambiguous_p3,p3,2,0.48421472176657265,0.5058646521268233,-0.02164993036025055
sexuality_identity_behaviour,sexuality,label_free_theological,sexuality_identity_behaviour_label_free_theological_p1,p1,2,0.8302291341737543,0.49468565427242994,0.3355434799013243
sexuality_identity_behaviour,sexuality,label_free_theological,sexuality_identity_behaviour_label_free_theological_p2,p2,2,0.8205552313684511,0.5043408214381923,0.31621440993025884
sexuality_identity_behaviour,sexuality,label_free_theological,sexuality_identity_behaviour_label_free_theological_p3,p3,2,0.8355261909746973,0.4870190988037769,0.3485070921709203
sexuality_identity_behaviour,sexuality,explicit_catholic,sexuality_identity_behaviour_explicit_catholic_p1,p1,2,0.9089163792611457,0.4266928615359705,0.482223517725175
sexuality_identity_behaviour,sexuality,explicit_catholic,sexuality_identity_behaviour_explicit_catholic_p2,p2,2,0.9043024897859062,0.4349441090322983,0.46935838075360786
sexuality_identity_behaviour,sexuality,explicit_catholic,sexuality_identity_behaviour_explicit_catholic_p3,p3,2,0.9180062331271948,0.42583227385881783,0.49217395926837687
sexuality_identity_behaviour,sexuality,integrative,sexuality_identity_behaviour_integrative_p1,p1,2,0.6926441258982269,0.6445992345607754,0.04804489133745145
sexuality_identity_behaviour,sexuality,integrative,sexuality_identity_behaviour_integrative_p2,p2,2,0.7072160099474383,0.6343150726399138,0.0729009373075244
sexuality_identity_behaviour,sexuality,integrative,sexuality_identity_behaviour_integrative_p3,p3,2,0.6948960100437063,0.6658203902645882,0.02907561977911805
disability_functional_impairment,disability,natural_general,disability_functional_impairment_natural_general_p1,p1,2,0.504421225690915,0.7169950276185091,-0.2125738019275941
disability_functional_impairment,disability,natural_general,disability_functional_impairment_natural_general_p2,p2,2,0.4818872811752797,0.7078881802346557,-0.2260008990593759
disability_functional_impairment,disability,natural_general,disability_functional_impairment_natural_general_p3,p3,2,0.48862090130143754,0.7141027736417764,-0.2254818723403389
disability_functional_impairment,disability,natural_ambiguous,disability_functional_impairment_natural_ambiguous_p1,p1,2,0.4202772903020483,0.47933303445532244,-0.059055744153274095
disability_functional_impairment,disability,natural_ambiguous,disability_functional_impairment_natural_ambiguous_p2,p2,2,0.5057181650064811,0.48939845371054774,0.016319711295933348
disability_functional_impairment,disability,natural_ambiguous,disability_functional_impairment_natural_ambiguous_p3,p3,2,0.5172901358951176,0.4981553553945123,0.01913478050060535
disability_functional_impairment,disability,label_free_theological,disability_functional_impairment_label_free_theological_p1,p1,2,0.8304674071601474,0.48112231634362823,0.34934509081651915
disability_functional_impairment,disability,label_free_theological,disability_functional_impairment_label_free_theological_p2,p2,2,0.8242272778567676,0.4765551195013697,0.34767215835539794
disability_functional_impairment,disability,label_free_theological,disability_functional_impairment_label_free_theological_p3,p3,2,0.8299800457455981,0.46635441978677955,0.3636256259588186
disability_functional_impairment,disability,explicit_catholic,disability_functional_impairment_explicit_catholic_p1,p1,2,0.9153745543363482,0.44459352728334045,0.4707810270530078
disability_functional_impairment,disability,explicit_catholic,disability_functional_impairment_explicit_catholic_p2,p2,2,0.9142852641142687,0.4425192121122341,0.4717660520020346
disability_functional_impairment,disability,explicit_catholic,disability_functional_impairment_explicit_catholic_p3,p3,2,0.9231142708176309,0.43779392219233737,0.4853203486252935
disability_functional_impairment,disability,integrative,disability_functional_impairment_integrative_p1,p1,2,0.7575024788565503,0.5935609237011059,0.16394155515544445
disability_functional_impairment,disability,integrative,disability_functional_impairment_integrative_p2,p2,2,0.7705542596812456,0.5973054934888923,0.17324876619235324
disability_functional_impairment,disability,integrative,disability_functional_impairment_integrative_p3,p3,2,0.767588712733539,0.6173289803248578,0.15025973240868118
suffering_pain_symptom,suffering,natural_general,suffering_pain_symptom_natural_general_p1,p1,2,0.45852143594803985,0.7566309699142453,-0.29810953396620543
suffering_pain_symptom,suffering,natural_general,suffering_pain_symptom_natural_general_p2,p2,2,0.41982451514700647,0.7483280936299967,-0.3285035784829903
suffering_pain_symptom,suffering,natural_general,suffering_pain_symptom_natural_general_p3,p3,2,0.44595859687055384,0.7576253447067066,-0.3116667478361528
suffering_pain_symptom,suffering,natural_ambiguous,suffering_pain_symptom_natural_ambiguous_p1,p1,2,0.45747054727241543,0.4953297329470925,-0.037859185674677
suffering_pain_symptom,suffering,natural_ambiguous,suffering_pain_symptom_natural_ambiguous_p2,p2,2,0.5227694854362342,0.4978350685482282,0.0249344168880061
suffering_pain_symptom,suffering,natural_ambiguous,suffering_pain_symptom_natural_ambiguous_p3,p3,2,0.49944306381661896,0.4699434266850247,0.0294996371315942
suffering_pain_symptom,suffering,label_free_theological,suffering_pain_symptom_label_free_theological_p1,p1,2,0.8144663499430285,0.43897836977805144,0.37548798016497703
suffering_pain_symptom,suffering,label_free_theological,suffering_pain_symptom_label_free_theological_p2,p2,2,0.8103719269427845,0.4497539221597362,0.36061800478304823
suffering_pain_symptom,suffering,label_free_theological,suffering_pain_symptom_label_free_theological_p3,p3,2,0.8404570364123516,0.43633380575063996,0.4041232306617116
suffering_pain_symptom,suffering,explicit_catholic,suffering_pain_symptom_explicit_catholic_p1,p1,2,0.9060202074024601,0.39435846211043546,0.5116617452920246
suffering_pain_symptom,suffering,explicit_catholic,suffering_pain_symptom_explicit_catholic_p2,p2,2,0.9029051102431513,0.40385110968671545,0.4990540005564358
suffering_pain_symptom,suffering,explicit_catholic,suffering_pain_symptom_explicit_catholic_p3,p3,2,0.9161225333482292,0.3914964044186464,0.5246261289295826
suffering_pain_symptom,suffering,integrative,suffering_pain_symptom_integrative_p1,p1,2,0.695770380266144,0.6399311200440845,0.0558392602220595
suffering_pain_symptom,suffering,integrative,suffering_pain_symptom_integrative_p2,p2,2,0.7236165466783148,0.6364774311013451,0.0871391155769696
suffering_pain_symptom,suffering,integrative,suffering_pain_symptom_integrative_p3,p3,2,0.7317145651731259,0.6465250585877276,0.0851895065853983
suffering_pain_symptom,suffering,critical,suffering_pain_symptom_critical_p1,p1,2,0.3582331548614869,0.3841488258170974,-0.02591567095561055
suffering_pain_symptom,suffering,critical,suffering_pain_symptom_critical_p2,p2,2,0.3592642200879543,0.38391716272259674,-0.024652942634642502
suffering_pain_symptom,suffering,critical,suffering_pain_symptom_critical_p3,p3,2,0.348616076210326,0.40526459116250957,-0.05664851495218355
illness_biomedical,illness,natural_general,illness_biomedical_natural_general_p1,p1,2,0.4287446117196031,0.7008227047510323,-0.27207809303142916
illness_biomedical,illness,natural_general,illness_biomedical_natural_general_p2,p2,2,0.4006394630170228,0.6861467811569748,-0.285507318139952
illness_biomedical,illness,natural_general,illness_biomedical_natural_general_p3,p3,2,0.4092041345064343,0.6735922713385872,-0.26438813683215295
illness_biomedical,illness,natural_ambiguous,illness_biomedical_natural_ambiguous_p1,p1,2,0.4201616896437249,0.4375807438057727,-0.01741905416204775
illness_biomedical,illness,natural_ambiguous,illness_biomedical_natural_ambiguous_p2,p2,2,0.5093236650203419,0.4290739240322562,0.08024974098808565
illness_biomedical,illness,natural_ambiguous,illness_biomedical_natural_ambiguous_p3,p3,2,0.5105630273308799,0.4373316213719931,0.0732314059588868
illness_biomedical,illness,label_free_theological,illness_biomedical_label_free_theological_p1,p1,2,0.8337727897379756,0.417275720697833,0.4164970690401426
illness_biomedical,illness,label_free_theological,illness_biomedical_label_free_theological_p2,p2,2,0.8341244735677155,0.4209814713635748,0.4131430022041406
illness_biomedical,illness,label_free_theological,illness_biomedical_label_free_theological_p3,p3,2,0.8543759666732738,0.4047976546045868,0.4495783120686869
illness_biomedical,illness,explicit_catholic,illness_biomedical_explicit_catholic_p1,p1,2,0.9158712332165152,0.3821326730059187,0.5337385602105966
illness_biomedical,illness,explicit_catholic,illness_biomedical_explicit_catholic_p2,p2,2,0.9134285995056735,0.38733915078789005,0.5260894487177834
illness_biomedical,illness,explicit_catholic,illness_biomedical_explicit_catholic_p3,p3,2,0.9245249589235058,0.37524607988438863,0.5492788790391172
illness_biomedical,illness,integrative,illness_biomedical_integrative_p1,p1,2,0.699224500356654,0.5726175469607877,0.12660695339586614
illness_biomedical,illness,integrative,illness_biomedical_integrative_p2,p2,2,0.7138698874527873,0.5618029085364105,0.15206697891637688
illness_biomedical,illness,integrative,illness_biomedical_integrative_p3,p3,2,0.7186276624241115,0.5694316021497035,0.14919606027440796
illness_biomedical,illness,critical,illness_biomedical_critical_p1,p1,2,0.33504916417230357,0.31394080146532416,0.02110836270697945
illness_biomedical,illness,critical,illness_biomedical_critical_p2,p2,2,0.3299312591997253,0.3092018956389331,0.02072936356079225
illness_biomedical,illness,critical,illness_biomedical_critical_p3,p3,2,0.3637860205210467,0.31391960946277064,0.049866411058276
healing_clinical_recovery,healing,natural_general,healing_clinical_recovery_natural_general_p1,p1,2,0.47997733734809456,0.7443420180620239,-0.26436468071392927
