locus,concept,concept_type,ambiguity_level,query_condition,query_template_id,query,catholic_score,secular_score,catholic_alignment_score,top_descriptor,top_descriptor_group,top_descriptor_similarity,top_is_catholic,nearest_catholic_descriptor,nearest_catholic_similarity,nearest_catholic_rank,nearest_secular_descriptor,nearest_secular_similarity,nearest_secular_rank
Sin Grace and Redemption,reconciliation,moral_sacramental,medium,catholic,catholic_3,The meaning of reconciliation in Christian doctrine.,0.33008343875408175,0.22916215062141418,0.10092128813266757,restored communion with God,catholic,0.4342781603336334,1,restored communion with God,0.4342781603336334,1,relationship repair,0.3043108880519867,5
Sin Grace and Redemption,judgment,eschatological_moral,high,bare,bare_1,judgment,0.42714866399765017,0.39492577910423277,0.0322228848934174,divine judgment of human life,catholic,0.5509459972381592,1,divine judgment of human life,0.5509459972381592,1,legal decision,0.5088368654251099,2
Sin Grace and Redemption,judgment,eschatological_moral,high,ordinary,ordinary_1,The everyday meaning of judgment.,0.3056676983833313,0.25213579535484315,0.05353190302848815,divine judgment of human life,catholic,0.45395487546920776,1,divine judgment of human life,0.45395487546920776,1,legal decision,0.3114525079727173,3
Sin Grace and Redemption,judgment,eschatological_moral,high,ordinary,ordinary_2,How people experience judgment.,0.33203740417957306,0.24224539697170258,0.08979200720787048,divine judgment of human life,catholic,0.4789262115955353,1,divine judgment of human life,0.4789262115955353,1,critical evaluation,0.2621942460536957,5
Sin Grace and Redemption,judgment,eschatological_moral,high,ordinary,ordinary_3,How people talk about judgment in ordinary life.,0.3057490140199661,0.22527071237564086,0.08047830164432526,divine judgment of human life,catholic,0.48514750599861145,1,divine judgment of human life,0.48514750599861145,1,personal opinion,0.25981131196022034,5
Sin Grace and Redemption,judgment,eschatological_moral,high,academic,academic_1,The concept of judgment.,0.418212753534317,0.26030985116958616,0.15790290236473087,divine judgment of human life,catholic,0.5811754465103149,1,divine judgment of human life,0.5811754465103149,1,legal decision,0.32364150881767273,5
Sin Grace and Redemption,judgment,eschatological_moral,high,academic,academic_2,The meaning of judgment.,0.3614438116550446,0.22499092519283295,0.13645288646221163,divine judgment of human life,catholic,0.5150786638259888,1,divine judgment of human life,0.5150786638259888,1,legal decision,0.3345181941986084,4
Sin Grace and Redemption,judgment,eschatological_moral,high,academic,academic_3,A discussion of judgment in human life.,0.41415714025497435,0.24972964227199554,0.16442749798297882,divine judgment of human life,catholic,0.674583911895752,1,divine judgment of human life,0.674583911895752,1,critical evaluation,0.28851208090782166,5
Sin Grace and Redemption,judgment,eschatological_moral,high,catholic,catholic_1,Judgment in Catholic theology.,0.40543949604034424,0.23353488445281984,0.1719046115875244,divine judgment of human life,catholic,0.5457884073257446,1,divine judgment of human life,0.5457884073257446,1,legal decision,0.3458091914653778,5
Sin Grace and Redemption,judgment,eschatological_moral,high,catholic,catholic_2,Catholic teaching on judgment.,0.3792778432369232,0.19237178564071655,0.18690605759620665,divine judgment of human life,catholic,0.5143754482269287,1,divine judgment of human life,0.5143754482269287,1,legal decision,0.255160927772522,6
Sin Grace and Redemption,judgment,eschatological_moral,high,catholic,catholic_3,The meaning of judgment in Christian doctrine.,0.3696752071380615,0.19756138026714326,0.17211382687091825,divine judgment of human life,catholic,0.5019038319587708,1,divine judgment of human life,0.5019038319587708,1,legal decision,0.28694191575050354,5
Love Communion and Sacramentality,love,moral_anthropological,high,bare,bare_1,love,0.3370516777038574,0.3471839129924774,-0.010132235288620006,love of God and neighbor,catholic,0.42892569303512573,1,love of God and neighbor,0.42892569303512573,1,affectionate feeling,0.42187049984931946,2
Love Communion and Sacramentality,love,moral_anthropological,high,ordinary,ordinary_1,The everyday meaning of love.,0.2677519828081131,0.28202572762966155,-0.014273744821548473,affectionate feeling,secular,0.3663148880004883,0,love of God and neighbor,0.33833563327789307,2,affectionate feeling,0.3663148880004883,1
Love Communion and Sacramentality,love,moral_anthropological,high,ordinary,ordinary_2,How people experience love.,0.2262195736169815,0.3203861564397812,-0.09416658282279969,romantic attraction,secular,0.4040311276912689,0,communion in divine love,0.29730555415153503,4,romantic attraction,0.4040311276912689,1
Love Communion and Sacramentality,love,moral_anthropological,high,ordinary,ordinary_3,How people talk about love in ordinary life.,0.18363015353679657,0.2361823469400406,-0.05255219340324402,romantic attraction,secular,0.3043625056743622,0,communion in divine love,0.24779215455055237,3,romantic attraction,0.3043625056743622,1
Love Communion and Sacramentality,love,moral_anthropological,high,academic,academic_1,The concept of love.,0.2703579306602478,0.28155905604362486,-0.01120112538337703,romantic attraction,secular,0.35823947191238403,0,love of God and neighbor,0.35289227962493896,2,romantic attraction,0.35823947191238403,1
Love Communion and Sacramentality,love,moral_anthropological,high,academic,academic_2,The meaning of love.,0.2814901083707809,0.2340683102607727,0.04742179811000821,love of God and neighbor,catholic,0.3463183641433716,1,love of God and neighbor,0.3463183641433716,1,affectionate feeling,0.31372711062431335,3
Love Communion and Sacramentality,love,moral_anthropological,high,academic,academic_3,A discussion of love in human life.,0.2649731934070587,0.25949870645999906,0.0054744869470596536,communion in divine love,catholic,0.348822683095932,1,communion in divine love,0.348822683095932,1,romantic attraction,0.3212897777557373,2
Love Communion and Sacramentality,love,moral_anthropological,high,catholic,catholic_1,Love in Catholic theology.,0.4244398534297943,0.22686022520065308,0.1975796282291412,love of God and neighbor,catholic,0.5114129781723022,1,love of God and neighbor,0.5114129781723022,1,affectionate feeling,0.32603296637535095,6
Love Communion and Sacramentality,love,moral_anthropological,high,catholic,catholic_2,Catholic teaching on love.,0.4083695650100708,0.1975525885820389,0.21081697642803193,love of God and neighbor,catholic,0.5060412883758545,1,love of God and neighbor,0.5060412883758545,1,affectionate feeling,0.27467429637908936,6
Love Communion and Sacramentality,love,moral_anthropological,high,catholic,catholic_3,The meaning of love in Christian doctrine.,0.3558137059211731,0.18402357995510102,0.1717901259660721,love of God and neighbor,catholic,0.4535757005214691,1,love of God and neighbor,0.4535757005214691,1,affectionate feeling,0.2878178656101227,5
Love Communion and Sacramentality,charity,theological_virtue,high,bare,bare_1,charity,0.3169201135635376,0.46905926465988157,-0.15213915109634396,nonprofit aid,secular,0.5181606411933899,0,participation in divine charity,0.39084839820861816,6,nonprofit aid,0.5181606411933899,1
Love Communion and Sacramentality,charity,theological_virtue,high,ordinary,ordinary_1,The everyday meaning of charity.,0.2935159236192703,0.3369783043861389,-0.04346238076686859,participation in divine charity,catholic,0.38092032074928284,1,participation in divine charity,0.38092032074928284,1,philanthropic giving,0.3694007694721222,2
Love Communion and Sacramentality,charity,theological_virtue,high,ordinary,ordinary_2,How people experience charity.,0.2884620249271393,0.36616247296333315,-0.07770044803619386,participation in divine charity,catholic,0.4220498204231262,1,participation in divine charity,0.4220498204231262,1,philanthropic giving,0.40905192494392395,2
Love Communion and Sacramentality,charity,theological_virtue,high,ordinary,ordinary_3,How people talk about charity in ordinary life.,0.2252686381340027,0.3224294066429138,-0.09716076850891112,philanthropic giving,secular,0.37557506561279297,0,participation in divine charity,0.34113481640815735,2,philanthropic giving,0.37557506561279297,1
Love Communion and Sacramentality,charity,theological_virtue,high,academic,academic_1,The concept of charity.,0.33620405197143555,0.40072194337844846,-0.06451789140701292,philanthropic giving,secular,0.4664033353328705,0,participation in divine charity,0.45066848397254944,2,philanthropic giving,0.4664033353328705,1
Love Communion and Sacramentality,charity,theological_virtue,high,academic,academic_2,The meaning of charity.,0.3387412428855896,0.33455618023872374,0.004185062646865856,participation in divine charity,catholic,0.42510926723480225,1,participation in divine charity,0.42510926723480225,1,philanthropic giving,0.40676748752593994,2
Love Communion and Sacramentality,charity,theological_virtue,high,academic,academic_3,A discussion of charity in human life.,0.3369316101074219,0.35721638798713684,-0.020284777879714944,participation in divine charity,catholic,0.47046446800231934,1,participation in divine charity,0.47046446800231934,1,humanitarian donation,0.41881802678108215,2
Love Communion and Sacramentality,charity,theological_virtue,high,catholic,catholic_1,Charity in Catholic theology.,0.4090213358402252,0.33433165550231936,0.07468968033790585,participation in divine charity,catholic,0.5340767502784729,1,participation in divine charity,0.5340767502784729,1,philanthropic giving,0.38312631845474243,4
Love Communion and Sacramentality,charity,theological_virtue,high,catholic,catholic_2,Catholic teaching on charity.,0.38370240330696104,0.2867177873849869,0.09698461592197416,participation in divine charity,catholic,0.4733385741710663,1,participation in divine charity,0.4733385741710663,1,philanthropic giving,0.3504033088684082,4
Love Communion and Sacramentality,charity,theological_virtue,high,catholic,catholic_3,The meaning of charity in Christian doctrine.,0.3809163928031921,0.2861642837524414,0.09475210905075071,participation in divine charity,catholic,0.47275835275650024,1,participation in divine charity,0.47275835275650024,1,philanthropic giving,0.3452743887901306,4
Love Communion and Sacramentality,caritas,theological_virtue,medium,bare,bare_1,caritas,0.3838127017021179,0.34421873092651367,0.039593970775604226,divine charity,catholic,0.49796292185783386,1,divine charity,0.49796292185783386,1,charitable organization,0.3980650305747986,3
Love Communion and Sacramentality,caritas,theological_virtue,medium,ordinary,ordinary_1,The everyday meaning of caritas.,0.34647254943847655,0.23978361785411834,0.10668893158435822,divine charity,catholic,0.4246405065059662,1,divine charity,0.4246405065059662,1,charitable organization,0.2797531485557556,5
Love Communion and Sacramentality,caritas,theological_virtue,medium,ordinary,ordinary_2,How people experience caritas.,0.36883766651153566,0.23769237399101256,0.1311452925205231,graced love of neighbor,catholic,0.4187191128730774,1,graced love of neighbor,0.4187191128730774,1,humanitarian service,0.2877456843852997,5
Love Communion and Sacramentality,caritas,theological_virtue,medium,ordinary,ordinary_3,How people talk about caritas in ordinary life.,0.2938037246465683,0.22906011641025542,0.06474360823631287,divine charity,catholic,0.35733917355537415,1,divine charity,0.35733917355537415,1,charitable organization,0.2692223787307739,5
Love Communion and Sacramentality,caritas,theological_virtue,medium,academic,academic_1,The concept of caritas.,0.4270617187023163,0.28686149418354034,0.14020022451877595,divine charity,catholic,0.5356195569038391,1,divine charity,0.5356195569038391,1,charitable organization,0.3435361087322235,5
Love Communion and Sacramentality,caritas,theological_virtue,medium,academic,academic_2,The meaning of caritas.,0.35195854902267454,0.2305126130580902,0.12144593596458433,divine charity,catholic,0.4711100459098816,1,divine charity,0.4711100459098816,1,charitable organization,0.31000569462776184,4
Love Communion and Sacramentality,caritas,theological_virtue,medium,academic,academic_3,A discussion of caritas in human life.,0.37813758850097656,0.26999967694282534,0.10813791155815122,divine charity,catholic,0.4414089620113373,1,divine charity,0.4414089620113373,1,humanitarian service,0.34355267882347107,5
Love Communion and Sacramentality,caritas,theological_virtue,medium,catholic,catholic_1,Caritas in Catholic theology.,0.4188090682029724,0.2788112282752991,0.13999783992767334,divine charity,catholic,0.5320672392845154,1,divine charity,0.5320672392845154,1,charitable organization,0.34036847949028015,5
Love Communion and Sacramentality,caritas,theological_virtue,medium,catholic,catholic_2,Catholic teaching on caritas.,0.3945927321910858,0.25651254057884215,0.13808019161224366,divine charity,catholic,0.4943487346172333,1,divine charity,0.4943487346172333,1,charitable organization,0.3327846825122833,5
Love Communion and Sacramentality,caritas,theological_virtue,medium,catholic,catholic_3,The meaning of caritas in Christian doctrine.,0.3641697824001312,0.2285195231437683,0.1356502592563629,divine charity,catholic,0.47557902336120605,1,divine charity,0.47557902336120605,1,charitable organization,0.2996527850627899,5
Love Communion and Sacramentality,agape,theological_love,low,bare,bare_1,agape,0.4625089704990387,0.3700839638710022,0.09242500662803654,selfless divine love,catholic,0.5148488283157349,1,selfless divine love,0.5148488283157349,1,idealized unconditional love,0.47315824031829834,3
Love Communion and Sacramentality,agape,theological_love,low,ordinary,ordinary_1,The everyday meaning of agape.,0.3356345534324646,0.2644046902656555,0.07122986316680913,selfless divine love,catholic,0.35673943161964417,1,selfless divine love,0.35673943161964417,1,idealized unconditional love,0.35099539160728455,2
Love Communion and Sacramentality,agape,theological_love,low,ordinary,ordinary_2,How people experience agape.,0.41033836007118224,0.34390105605125426,0.06643730401992798,idealized unconditional love,secular,0.47465386986732483,0,selfless divine love,0.46172571182250977,2,idealized unconditional love,0.47465386986732483,1
Love Communion and Sacramentality,agape,theological_love,low,ordinary,ordinary_3,How people talk about agape in ordinary life.,0.34711323380470277,0.28152666687965394,0.06558656692504883,idealized unconditional love,secular,0.3806036710739136,0,selfless divine love,0.36878472566604614,2,idealized unconditional love,0.3806036710739136,1
Love Communion and Sacramentality,agape,theological_love,low,academic,academic_1,The concept of agape.,0.445556503534317,0.32543336451053617,0.12012313902378086,idealized unconditional love,secular,0.49205565452575684,0,selfless divine love,0.49154385924339294,2,idealized unconditional love,0.49205565452575684,1
Love Communion and Sacramentality,agape,theological_love,low,academic,academic_2,The meaning of agape.,0.33764076232910156,0.22607534229755402,0.11156542003154754,selfless divine love,catholic,0.3720783293247223,1,selfless divine love,0.3720783293247223,1,idealized unconditional love,0.3358864486217499,3
Love Communion and Sacramentality,agape,theological_love,low,academic,academic_3,A discussion of agape in human life.,0.3836941599845886,0.27676366865634916,0.10693049132823945,sacrificial love in Christ,catholic,0.4204654097557068,1,sacrificial love in Christ,0.4204654097557068,1,idealized unconditional love,0.3786281645298004,4
Love Communion and Sacramentality,agape,theological_love,low,catholic,catholic_1,Agape in Catholic theology.,0.4370144188404083,0.24966471195220946,0.18734970688819885,communion in divine love,catholic,0.4757210314273834,1,communion in divine love,0.4757210314273834,1,idealized unconditional love,0.37448054552078247,6
Love Communion and Sacramentality,agape,theological_love,low,catholic,catholic_2,Catholic teaching on agape.,0.430899178981781,0.24331963062286377,0.18757954835891721,love of God and neighbor,catholic,0.4592854380607605,1,love of God and neighbor,0.4592854380607605,1,idealized unconditional love,0.36652594804763794,6
Love Communion and Sacramentality,agape,theological_love,low,catholic,catholic_3,The meaning of agape in Christian doctrine.,0.3918130099773407,0.22597526609897614,0.16583774387836456,sacrificial love in Christ,catholic,0.4302695393562317,1,sacrificial love in Christ,0.4302695393562317,1,idealized unconditional love,0.33603838086128235,6
Love Communion and Sacramentality,eros,anthropological_love,high,bare,bare_1,eros,0.20236032605171203,0.16757450699806214,0.034785819053649886,eros integrated with agape,catholic,0.4189970791339874,1,eros integrated with agape,0.4189970791339874,1,erotic attraction,0.20573997497558594,2
Love Communion and Sacramentality,eros,anthropological_love,high,ordinary,ordinary_1,The everyday meaning of eros.,0.3071103632450104,0.3558574378490448,-0.04874707460403438,erotic attraction,secular,0.4596855044364929,0,eros integrated with agape,0.3995193839073181,2,erotic attraction,0.4596855044364929,1
Love Communion and Sacramentality,eros,anthropological_love,high,ordinary,ordinary_2,How people experience eros.,0.3731997847557068,0.42090514302253723,-0.04770535826683042,erotic attraction,secular,0.5326938629150391,0,eros integrated with agape,0.41941142082214355,3,erotic attraction,0.5326938629150391,1
Love Communion and Sacramentality,eros,anthropological_love,high,ordinary,ordinary_3,How people talk about eros in ordinary life.,0.31033495962619784,0.3205432415008545,-0.010208281874656666,erotic attraction,secular,0.40985769033432007,0,eros integrated with agape,0.3905341923236847,2,erotic attraction,0.40985769033432007,1
Love Communion and Sacramentality,eros,anthropological_love,high,academic,academic_1,The concept of eros.,0.36023651957511904,0.40745176672935485,-0.04721524715423581,erotic attraction,secular,0.5164435505867004,0,eros integrated with agape,0.4363170564174652,3,erotic attraction,0.5164435505867004,1
Love Communion and Sacramentality,eros,anthropological_love,high,academic,academic_2,The meaning of eros.,0.30481044948101044,0.34003591537475586,-0.03522546589374542,erotic attraction,secular,0.4587215483188629,0,eros integrated with agape,0.4208931028842926,2,erotic attraction,0.4587215483188629,1
Love Communion and Sacramentality,eros,anthropological_love,high,academic,academic_3,A discussion of eros in human life.,0.35721415281295776,0.3650564193725586,-0.007842266559600852,erotic attraction,secular,0.4398520290851593,0,eros integrated with agape,0.39376363158226013,2,erotic attraction,0.4398520290851593,1
Love Communion and Sacramentality,eros,anthropological_love,high,catholic,catholic_1,Eros in Catholic theology.,0.4082712233066559,0.3525416672229767,0.05572955608367919,erotic attraction,secular,0.44144168496131897,0,eros integrated with agape,0.43396052718162537,2,erotic attraction,0.44144168496131897,1
Love Communion and Sacramentality,eros,anthropological_love,high,catholic,catholic_2,Catholic teaching on eros.,0.379278165102005,0.32119896411895754,0.058079200983047474,erotic attraction,secular,0.4127044379711151,0,desire purified by charity,0.40120959281921387,2,erotic attraction,0.4127044379711151,1
Love Communion and Sacramentality,eros,anthropological_love,high,catholic,catholic_3,The meaning of eros in Christian doctrine.,0.3474907696247101,0.2797593861818314,0.06773138344287871,eros integrated with agape,catholic,0.4125898778438568,1,eros integrated with agape,0.4125898778438568,1,erotic attraction,0.3690297305583954,2
Love Communion and Sacramentality,friendship,moral_anthropological,high,bare,bare_1,friendship,0.3811173439025879,0.42889838814735415,-0.04778104424476626,mutual liking,secular,0.4989008903503418,0,spiritual companionship,0.45233193039894104,3,mutual liking,0.4989008903503418,1
Love Communion and Sacramentality,friendship,moral_anthropological,high,ordinary,ordinary_1,The everyday meaning of friendship.,0.2695489704608917,0.3050133526325226,-0.03546438217163089,personal companionship,secular,0.3945091962814331,0,spiritual companionship,0.3402794599533081,3,personal companionship,0.3945091962814331,1
Love Communion and Sacramentality,friendship,moral_anthropological,high,ordinary,ordinary_2,How people experience friendship.,0.26219113171100616,0.2921573489904404,-0.029966217279434215,personal companionship,secular,0.3700117766857147,0,spiritual companionship,0.3558354377746582,3,personal companionship,0.3700117766857147,1
Love Communion and Sacramentality,friendship,moral_anthropological,high,ordinary,ordinary_3,How people talk about friendship in ordinary life.,0.22688694298267365,0.2663578599691391,-0.03947091698646543,personal companionship,secular,0.31612691283226013,0,spiritual companionship,0.28316250443458557,4,personal companionship,0.31612691283226013,1
Love Communion and Sacramentality,friendship,moral_anthropological,high,academic,academic_1,The concept of friendship.,0.28352991342544553,0.2934123158454895,-0.009882402420043956,mutual liking,secular,0.3794271647930145,0,spiritual companionship,0.3435611128807068,3,mutual liking,0.3794271647930145,1
Love Communion and Sacramentality,friendship,moral_anthropological,high,academic,academic_2,The meaning of friendship.,0.2815108299255371,0.2664309233427048,0.015079906582832314,spiritual companionship,catholic,0.37594497203826904,1,spiritual companionship,0.37594497203826904,1,personal companionship,0.36652323603630066,2
Love Communion and Sacramentality,friendship,moral_anthropological,high,academic,academic_3,A discussion of friendship in human life.,0.2920305609703064,0.2621101975440979,0.029920363426208463,personal companionship,secular,0.37888550758361816,0,spiritual companionship,0.373873233795166,2,personal companionship,0.37888550758361816,1
Love Communion and Sacramentality,friendship,moral_anthropological,high,catholic,catholic_1,Friendship in Catholic theology.,0.39801499247550964,0.268758961558342,0.12925603091716764,spiritual companionship,catholic,0.48306509852409363,1,spiritual companionship,0.48306509852409363,1,personal companionship,0.3759691119194031,4
Love Communion and Sacramentality,friendship,moral_anthropological,high,catholic,catholic_2,Catholic teaching on friendship.,0.3526369035243988,0.24153070747852326,0.11110619604587554,spiritual companionship,catholic,0.4415333867073059,1,spiritual companionship,0.4415333867073059,1,personal companionship,0.3494736850261688,4
Love Communion and Sacramentality,friendship,moral_anthropological,high,catholic,catholic_3,The meaning of friendship in Christian doctrine.,0.3527467638254166,0.22048341929912568,0.1322633445262909,fellowship in Christ,catholic,0.48594048619270325,1,fellowship in Christ,0.48594048619270325,1,personal companionship,0.3298241198062897,4
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,bare,bare_1,self-gift,0.6277226746082306,0.448208349943161,0.1795143246650696,gift of self in love,catholic,0.8155390620231628,1,gift of self in love,0.8155390620231628,1,personal sacrifice,0.5308635830879211,4
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,ordinary,ordinary_1,The everyday meaning of self-gift.,0.47630934715270995,0.31025971174240113,0.16604963541030882,personal self-donation,catholic,0.6302777528762817,1,personal self-donation,0.6302777528762817,1,personal sacrifice,0.35847896337509155,4
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,ordinary,ordinary_2,How people experience self-gift.,0.5150214791297912,0.3401585817337036,0.17486289739608762,gift of self in love,catholic,0.6737295389175415,1,gift of self in love,0.6737295389175415,1,personal sacrifice,0.3752639889717102,5
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,ordinary,ordinary_3,How people talk about self-gift in ordinary life.,0.4637379705905914,0.30305361151695254,0.16068435907363887,gift of self in love,catholic,0.5995611548423767,1,gift of self in love,0.5995611548423767,1,generous behavior,0.34271493554115295,6
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,academic,academic_1,The concept of self-gift.,0.5466945588588714,0.3383996784687042,0.2082948803901672,gift of self in love,catholic,0.7166247963905334,1,gift of self in love,0.7166247963905334,1,personal sacrifice,0.4047031104564667,5
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,academic,academic_2,The meaning of self-gift.,0.5094844818115234,0.3077283322811127,0.2017561495304107,gift of self in love,catholic,0.6968259215354919,1,gift of self in love,0.6968259215354919,1,personal sacrifice,0.36485806107521057,5
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,academic,academic_3,A discussion of self-gift in human life.,0.5043046832084656,0.32846118211746217,0.17584350109100338,gift of self in love,catholic,0.6727639436721802,1,gift of self in love,0.6727639436721802,1,personal sacrifice,0.3857935070991516,5
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,catholic,catholic_1,Self-gift in Catholic theology.,0.5242363810539246,0.2981084227561951,0.22612795829772947,gift of self in love,catholic,0.6704360246658325,1,gift of self in love,0.6704360246658325,1,personal sacrifice,0.3544018268585205,6
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,catholic,catholic_2,Catholic teaching on self-gift.,0.5216737568378449,0.28037661612033843,0.24129714071750646,gift of self in love,catholic,0.6508138179779053,1,gift of self in love,0.6508138179779053,1,personal sacrifice,0.3427754342556,6
Love Communion and Sacramentality,self-gift,anthropological_moral,medium,catholic,catholic_3,The meaning of self-gift in Christian doctrine.,0.4956064522266388,0.2765128374099731,0.21909361481666567,gift of self in love,catholic,0.6380217671394348,1,gift of self in love,0.6380217671394348,1,personal sacrifice,0.32890650629997253,6
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,bare,bare_1,sacrifice,0.4977042555809021,0.40734643340110777,0.09035782217979432,offering to God,catholic,0.5544723868370056,1,offering to God,0.5544723868370056,1,ritual killing,0.5155697464942932,2
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,ordinary,ordinary_1,The everyday meaning of sacrifice.,0.3856609225273132,0.26117199659347534,0.12448892593383787,Eucharistic sacrifice,catholic,0.46110981702804565,1,Eucharistic sacrifice,0.46110981702804565,1,giving something up,0.3570305109024048,5
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,ordinary,ordinary_2,How people experience sacrifice.,0.35981884598731995,0.23580248057842254,0.1240163654088974,participation in Christ's sacrifice,catholic,0.4337410032749176,1,participation in Christ's sacrifice,0.4337410032749176,1,giving something up,0.32271507382392883,5
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,ordinary,ordinary_3,How people talk about sacrifice in ordinary life.,0.3211720585823059,0.228790745139122,0.0923813134431839,participation in Christ's sacrifice,catholic,0.36840689182281494,1,participation in Christ's sacrifice,0.36840689182281494,1,giving something up,0.3211463391780853,4
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,academic,academic_1,The concept of sacrifice.,0.4440495789051056,0.2893864005804062,0.1546631783246994,Eucharistic sacrifice,catholic,0.4859144389629364,1,Eucharistic sacrifice,0.4859144389629364,1,ritual killing,0.41019099950790405,5
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,academic,academic_2,The meaning of sacrifice.,0.42082964181900023,0.24623964726924896,0.17458999454975127,Eucharistic sacrifice,catholic,0.49582523107528687,1,Eucharistic sacrifice,0.49582523107528687,1,ritual killing,0.36009445786476135,5
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,academic,academic_3,A discussion of sacrifice in human life.,0.39887614250183107,0.26530090868473055,0.1335752338171005,participation in Christ's sacrifice,catholic,0.4631296694278717,1,participation in Christ's sacrifice,0.4631296694278717,1,ritual killing,0.36969253420829773,5
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,catholic,catholic_1,Sacrifice in Catholic theology.,0.4702474415302277,0.22425349354743956,0.24599394798278812,Eucharistic sacrifice,catholic,0.5711460709571838,1,Eucharistic sacrifice,0.5711460709571838,1,ritual killing,0.37634146213531494,5
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,catholic,catholic_2,Catholic teaching on sacrifice.,0.44961515069007874,0.1959020599722862,0.2537130907177925,Eucharistic sacrifice,catholic,0.6128839254379272,1,Eucharistic sacrifice,0.6128839254379272,1,ritual killing,0.3476828336715698,5
Love Communion and Sacramentality,sacrifice,moral_liturgical,high,catholic,catholic_3,The meaning of sacrifice in Christian doctrine.,0.4212587416172028,0.1933861568570137,0.22787258476018907,participation in Christ's sacrifice,catholic,0.5411326289176941,1,participation in Christ's sacrifice,0.5411326289176941,1,ritual killing,0.290262907743454,5
Love Communion and Sacramentality,compassion,moral_spiritual,medium,bare,bare_1,compassion,0.46050190925598145,0.4796226143836975,-0.019120705127716076,empathy,secular,0.6319782733917236,0,Christlike pity,0.515369176864624,3,empathy,0.6319782733917236,1
Love Communion and Sacramentality,compassion,moral_spiritual,medium,ordinary,ordinary_1,The everyday meaning of compassion.,0.3602683186531067,0.34742269814014437,0.012845620512962341,human kindness,secular,0.4234718084335327,0,Christlike pity,0.4223005175590515,2,human kindness,0.4234718084335327,1
Love Communion and Sacramentality,compassion,moral_spiritual,medium,ordinary,ordinary_2,How people experience compassion.,0.35924463868141177,0.3788151562213898,-0.019570517539978016,empathy,secular,0.43692171573638916,0,Christlike pity,0.4131043255329132,2,empathy,0.43692171573638916,1
Love Communion and Sacramentality,compassion,moral_spiritual,medium,ordinary,ordinary_3,How people talk about compassion in ordinary life.,0.32312106490135195,0.3221702605485916,0.0009508043527603482,human kindness,secular,0.3959300220012665,0,Christlike pity,0.38036397099494934,2,human kindness,0.3959300220012665,1
Love Communion and Sacramentality,compassion,moral_spiritual,medium,academic,academic_1,The concept of compassion.,0.3912819862365723,0.3704099714756012,0.020872014760971114,Christlike pity,catholic,0.46591198444366455,1,Christlike pity,0.46591198444366455,1,human kindness,0.4435771703720093,2
Love Communion and Sacramentality,compassion,moral_spiritual,medium,academic,academic_2,The meaning of compassion.,0.3588219344615936,0.3151339918375015,0.04368794262409209,Christlike pity,catholic,0.4297572672367096,1,Christlike pity,0.4297572672367096,1,human kindness,0.3804391920566559,3
Love Communion and Sacramentality,compassion,moral_spiritual,medium,academic,academic_3,A discussion of compassion in human life.,0.35554912090301516,0.3300046116113663,0.025544509291648865,human kindness,secular,0.4653773009777069,0,Christlike pity,0.4043704569339752,2,human kindness,0.4653773009777069,1
Love Communion and Sacramentality,compassion,moral_spiritual,medium,catholic,catholic_1,Compassion in Catholic theology.,0.42705210745334626,0.2775446832180023,0.14950742423534397,Christlike pity,catholic,0.5028814673423767,1,Christlike pity,0.5028814673423767,1,human kindness,0.3431508541107178,5
Love Communion and Sacramentality,compassion,moral_spiritual,medium,catholic,catholic_2,Catholic teaching on compassion.,0.4100803405046463,0.2681073933839798,0.1419729471206665,Christlike pity,catholic,0.49751031398773193,1,Christlike pity,0.49751031398773193,1,human kindness,0.33045241236686707,5
Love Communion and Sacramentality,compassion,moral_spiritual,medium,catholic,catholic_3,The meaning of compassion in Christian doctrine.,0.3941195964813232,0.25091658234596254,0.14320301413536068,Christlike pity,catholic,0.5352015495300293,1,Christlike pity,0.5352015495300293,1,sympathetic concern,0.31062889099121094,5
Love Communion and Sacramentality,communion,ecclesial_sacramental,medium,bare,bare_1,communion,0.5243427395820618,0.3763265132904053,0.1480162262916565,sharing in the Eucharist,catholic,0.6297173500061035,1,sharing in the Eucharist,0.6297173500061035,1,community feeling,0.4463580548763275,6
